Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Seniority_Days,ChildrenTotal,HasChildren,TotalSpend,TotalPurchases,TotalCampaignsAccepted,WebEngagement,R_Score,F_Score,M_Score,RFM_Score,RFM_Segmento
Graduation,Alone,0.7222331345309095,0,0,0.5858585858585859,0.1366376423308774,0.1708542713567839,0.11826086956521739,0.6640926640926641,0.5817490494296578,0.47790055248618785,0.06666666666666667,0.07407407407407407,0.3214285714285714,0.3076923076923077,0.05,0,0,0,0,0,0,0,0.7857142857142857,0.33047210300429253,0,0,0.37103174603174605,0.37209302325581395,0.0,2.0,2,3,3,8,Leais
Graduation,Partner,0.3800757115817292,1,1,0.6565656565656566,0.020093770931011386,0.0,0.005217391304347826,0.0,0.0,0.008287292817679558,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.30000000000000004,0,0,0,0,0,0,0,0.5535714285714285,0.5307582260371966,2,1,0.014682539682539682,0.13953488372093023,0.0,0.16666666666666666,2,1,1,4,Em risco
Graduation,Alone,0.7419824291989571,0,0,0.0,0.12659075686537172,0.5226130653266332,0.21971014492753624,0.4285714285714286,0.7186311787072244,0.6022099447513812,0.06666666666666667,0.14814814814814814,0.14285714285714285,0.46153846153846156,0.05,0,0,0,0,0,0,1,0.4642857142857143,0.018597997138770417,0,0,0.47023809523809523,0.3488372093023256,0.0,4.0,4,2,4,10,Campeões
Graduation,Alone,0.25572300989250385,1,1,0.33333333333333337,0.010046885465505693,0.0,0.006956521739130434,0.02702702702702703,0.011406844106463879,0.019337016574585635,0.2,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,0,0,0,0,0,0,0,0.4464285714285714,0.7882689556509304,2,1,0.015476190476190477,0.18604651162790697,0.0,0.2857142857142857,3,2,1,6,Potencial
Postgraduate,Partner,0.2808024713403093,1,0,0.9090909090909092,0.006028131279303415,0.0,0.0017391304347826085,0.0,0.0,0.011049723756906077,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.30000000000000004,1,0,0,0,0,0,0,0.3571428571428571,0.2532188841201721,1,1,0.004365079365079365,0.09302325581395349,0.25,0.16666666666666666,1,1,1,3,Inativos
Graduation,Partner,0.6194689475375879,0,1,0.9595959595959597,0.3315472203616879,0.1658291457286432,0.14782608695652175,0.04247104247104247,0.12547528517110265,0.022099447513812154,0.26666666666666666,0.2222222222222222,0.25,0.6923076923076923,0.2,0,0,0,0,0,0,0,0.6964285714285713,0.27753934191702445,1,1,0.32936507936507936,0.6046511627906976,0.0,1.5,1,4,3,8,Leais
Graduation,Partner,0.6269597514374486,1,0,0.9393939393939394,0.4393837910247823,0.4020100502512563,0.263768115942029,0.2007722007722008,0.4068441064638783,0.2569060773480663,0.13333333333333333,0.2962962962962963,0.14285714285714285,0.6153846153846154,0.2,1,0,1,0,0,0,0,0.1785714285714285,0.7653791130185983,1,1,0.5706349206349206,0.5116279069767442,0.5,2.0,1,4,4,9,Leais
Postgraduate,Alone,0.6073800935680868,0,0,0.38383838383838387,0.30274614869390487,0.10050251256281408,0.2979710144927536,0.0501930501930502,0.11406844106463879,0.0,0.2,0.14814814814814814,0.21428571428571427,0.38461538461538464,0.15000000000000002,0,0,0,0,0,0,1,0.5357142857142857,0.34907010014306206,0,0,0.40634920634920635,0.41860465116279066,0.0,1.3333333333333333,3,3,3,9,Leais
Graduation,Partner,0.6282722045641227,0,0,0.18181818181818182,0.3657066309444072,0.457286432160804,0.23768115942028986,0.4594594594594595,0.0,0.06077348066298342,0.06666666666666667,0.1111111111111111,0.14285714285714285,0.7692307692307693,0.05,0,0,0,0,0,0,0,0.3928571428571428,0.8726752503576538,0,0,0.46944444444444444,0.41860465116279066,0.0,3.0,4,3,4,11,Campeões
Postgraduate,Alone,0.5202492768115424,0,1,0.5757575757575758,0.7019423978566645,0.0,0.12579710144927536,0.0,0.0,0.03314917127071823,0.3333333333333333,0.4074074074074074,0.10714285714285714,0.38461538461538464,0.30000000000000004,0,0,0,0,0,0,0,0.3571428571428571,0.7925608011444929,1,1,0.5047619047619047,0.5581395348837209,0.0,1.8333333333333333,2,4,4,10,Campeões
Graduation,Alone,0.3295685868361844,1,1,0.4545454545454546,0.014735432016075016,0.010050251256281407,0.008115942028985508,0.0,0.0038022813688212928,0.027624309392265192,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,0,0,0,0,0,1,0,0.3214285714285714,0.3032904148783979,2,1,0.01746031746031746,0.16279069767441862,0.0,0.2857142857142857,3,1,1,5,Em risco
Graduation,Partner,0.43754687332595266,0,1,0.6161616161616162,0.052243804420629605,0.0,0.006376811594202898,0.0,0.0,0.027624309392265192,0.06666666666666667,0.07407407407407407,0.0,0.3076923076923077,0.30000000000000004,0,1,0,0,0,0,0,0.7321428571428571,0.5922746781115888,1,1,0.0373015873015873,0.16279069767441862,0.25,0.3333333333333333,2,1,2,5,Em risco
Postgraduate,Partner,0.595800149994643,0,0,0.06060606060606061,0.3757535164099129,0.32160804020100503,0.45507246376811594,0.32432432432432434,0.4866920152091255,0.13259668508287292,0.06666666666666667,0.1111111111111111,0.10714285714285714,0.6153846153846154,0.05,0,0,0,0,0,0,0,0.4821428571428571,0.8068669527896999,0,0,0.6607142857142857,0.3488372093023256,0.0,3.0,4,2,4,10,Campeões
Postgraduate,Partner,0.5655423020606406,0,0,0.6565656565656566,0.42129939718687204,0.08542713567839195,0.10260869565217391,0.26640926640926643,0.0,0.022099447513812154,0.06666666666666667,0.18518518518518517,0.10714285714285714,0.38461538461538464,0.1,0,0,0,0,0,1,0,0.9464285714285713,0.4477825464949934,0,0,0.3551587301587302,0.32558139534883723,0.0,2.5,2,2,3,7,Potencial
Postgraduate,Partner,0.40133388093282385,0,2,0.5252525252525253,0.18017414601473541,0.07537688442211056,0.04,0.05791505791505792,0.07224334600760456,0.10497237569060773,0.13333333333333333,0.14814814814814814,0.21428571428571427,0.3076923076923077,0.25,0,0,0,0,0,0,0,0.8571428571428571,0.3776824034334769,2,1,0.16666666666666669,0.37209302325581395,0.0,0.8,2,3,3,8,Leais
Graduation,Partner,0.6864754830184636,0,0,0.8787878787878789,0.492967180174146,0.8190954773869347,0.4742028985507246,0.8185328185328186,0.6197718631178707,0.16850828729281767,0.06666666666666667,0.14814814814814814,0.25,0.7692307692307693,0.1,0,1,0,0,0,0,0,0.6964285714285713,0.9141630901287554,0,0,0.8523809523809524,0.5116279069767442,0.25,2.0,1,4,4,9,Leais
Postgraduate,Alone,0.5397753651655297,0,1,0.38383838383838387,0.34293369055592765,0.0,0.0481159420289855,0.0,0.0,0.11325966850828728,0.2,0.2222222222222222,0.07142857142857142,0.7692307692307693,0.2,0,0,0,0,0,0,0,0.4821428571428571,0.14163090128755407,1,1,0.2503968253968254,0.4883720930232558,0.0,1.5,3,3,3,9,Leais
Graduation,Partner,0.23849148244705548,2,0,0.5353535353535354,0.012726054922973878,0.01507537688442211,0.005797101449275362,0.04247104247104247,0.030418250950570342,0.016574585635359115,0.2,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.2,0,0,0,0,0,0,0,0.3214285714285714,0.17882689556509312,2,1,0.020634920634920634,0.23255813953488372,0.0,0.5,2,2,1,5,Em risco
Postgraduate,Partner,0.3213010249633942,1,0,0.31313131313131315,0.006028131279303415,0.0,0.003478260869565217,0.015444015444015444,0.0038022813688212928,0.013812154696132596,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.45,0,0,0,0,0,0,0,0.3214285714285714,0.8340486409155945,1,1,0.007936507936507936,0.09302325581395349,0.0,0.1111111111111111,3,1,1,5,Em risco
Graduation,Partner,0.44417163672725973,1,1,0.6767676767676768,0.16543871399866042,0.04020100502512563,0.0927536231884058,0.02316602316602317,0.030418250950570342,0.17955801104972374,0.4666666666666667,0.2222222222222222,0.10714285714285714,0.46153846153846156,0.35000000000000003,0,0,0,0,0,0,0,0.5178571428571429,0.7839771101573678,2,1,0.19404761904761905,0.5116279069767442,0.0,0.8571428571428571,2,4,3,9,Leais
Graduation,Alone,0.47384914824470553,0,1,0.6565656565656566,0.27059611520428667,0.0,0.05333333333333333,0.10810810810810811,0.10266159695817491,0.39226519337016574,0.13333333333333333,0.2222222222222222,0.07142857142857142,0.6923076923076923,0.2,0,0,0,0,0,0,0,0.4821428571428571,0.9685264663805437,1,1,0.27301587301587305,0.4418604651162791,0.0,1.5,2,3,3,8,Leais
Graduation,Partner,0.6946180493553801,0,0,0.6464646464646465,0.22304085733422638,0.0,0.47246376811594204,0.4980694980694981,0.1596958174904943,0.08011049723756905,0.06666666666666667,0.14814814814814814,0.3571428571428571,0.8461538461538463,0.1,0,0,0,0,0,0,0,0.6428571428571429,0.5836909871244638,0,0,0.5329365079365079,0.6046511627906976,0.0,2.0,2,4,4,10,Campeões
Graduation,Alone,0.2668208278275776,1,0,0.8282828282828284,0.0013395847287340924,0.01507537688442211,0.011594202898550725,0.02316602316602317,0.04182509505703422,0.024861878453038673,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,0,0,0,0,0,0,0,0.3571428571428571,0.6723891273247498,1,1,0.018253968253968255,0.16279069767441862,0.0,0.2857142857142857,1,1,1,3,Inativos
Graduation,Partner,0.6276115138745044,0,0,0.27272727272727276,0.5579370395177495,0.1658291457286432,0.3182608695652174,0.5830115830115831,0.5057034220532319,0.643646408839779,0.06666666666666667,0.14814814814814814,0.10714285714285714,0.6153846153846154,0.15000000000000002,0,0,0,0,0,0,0,0.6071428571428571,0.8426323319027187,0,0,0.7646825396825397,0.37209302325581395,0.0,1.3333333333333333,3,3,4,10,Campeões
Postgraduate,Alone,0.4543052033855934,0,1,0.6363636363636365,0.5284661754855995,0.0,0.08231884057971015,0.04633204633204634,0.034220532319391636,0.10497237569060773,0.13333333333333333,0.07407407407407407,0.14285714285714285,0.6153846153846154,0.4,0,0,0,0,0,0,0,0.375,0.822603719599428,1,1,0.39087301587301587,0.37209302325581395,0.0,0.25,2,3,3,8,Leais
Undergraduate,Partner,0.3031498875040177,1,0,0.6666666666666667,0.006697923643670462,0.020100502512562814,0.004057971014492754,0.0,0.022813688212927757,0.008287292817679558,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.30000000000000004,0,0,0,0,0,0,0,0.2142857142857143,0.09728183118741107,1,1,0.00992063492063492,0.11627906976744186,0.0,0.16666666666666666,2,1,1,4,Em risco
Graduation,Partner,0.4146994750187493,1,1,0.696969696969697,0.10649698593436034,0.020100502512562814,0.02608695652173913,0.02316602316602317,0.0076045627376425855,0.10497237569060773,0.4,0.18518518518518517,0.03571428571428571,0.3076923076923077,0.4,0,0,0,0,0,0,0,0.375,0.8712446351931336,2,1,0.09880952380952382,0.37209302325581395,0.0,0.625,2,3,2,7,Potencial
Postgraduate,Alone,0.24836612978107925,1,0,0.5252525252525253,0.004688546550569324,0.005025125628140704,0.003478260869565217,0.011583011583011584,0.0038022813688212928,0.03038674033149171,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.2,1,0,0,0,0,0,0,0.4642857142857143,0.43490701001430665,1,1,0.009523809523809525,0.11627906976744186,0.25,0.25,2,1,1,4,Em risco
Graduation,Alone,0.5542659190743188,0,1,0.4545454545454546,0.6543871399866041,0.06030150753768844,0.14666666666666667,0.06177606177606178,0.045627376425855515,0.27900552486187846,0.26666666666666666,0.14814814814814814,0.10714285714285714,0.9230769230769231,0.4,0,1,0,0,0,0,0,0.5357142857142857,0.8512160228898429,1,1,0.542063492063492,0.5348837209302325,0.25,0.5,3,4,4,11,Campeões
Postgraduate,Alone,0.32898825041962787,1,1,0.020202020202020204,0.025452109845947757,0.020100502512562814,0.012753623188405797,0.011583011583011584,0.011406844106463879,0.008287292817679558,0.2,0.1111111111111111,0.0,0.23076923076923078,0.4,0,0,0,0,0,0,1,0.4285714285714285,0.5321888412017168,2,1,0.026984126984126985,0.20930232558139533,0.0,0.375,4,2,2,8,Leais
Postgraduate,Alone,0.3961287096889397,1,1,0.8686868686868687,0.038178164768921635,0.0,0.01565217391304348,0.0,0.0,0.09944751381215469,0.26666666666666666,0.1111111111111111,0.07142857142857142,0.15384615384615385,0.4,0,0,0,0,0,0,0,0.375,0.9728183118741063,2,1,0.04563492063492063,0.2558139534883721,0.0,0.375,1,2,2,5,Em risco
Graduation,Alone,0.18619870718902898,0,0,0.23232323232323235,0.0020093770931011385,0.04522613065326633,0.008695652173913044,0.0501930501930502,0.0076045627376425855,0.10773480662983426,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.45,1,0,0,0,0,0,1,0.4642857142857143,0.6695278969957084,0,0,0.030158730158730156,0.11627906976744186,0.25,0.1111111111111111,4,1,2,7,Potencial
Graduation,Alone,0.2548926824041999,1,0,0.13131313131313133,0.006697923643670462,0.020100502512562814,0.008115942028985508,0.015444015444015444,0.015209125475285171,0.0027624309392265192,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.4,0,0,0,0,0,0,0,0.125,0.7811158798283264,1,1,0.012698412698412698,0.11627906976744186,0.0,0.125,4,1,1,6,Potencial
Postgraduate,Partner,0.5776222277775793,0,1,0.14141414141414144,0.6985934360348292,0.12060301507537688,0.05623188405797101,0.12355212355212356,0.09125475285171103,0.43370165745856354,0.13333333333333333,0.1111111111111111,0.17857142857142855,0.7692307692307693,0.30000000000000004,0,0,0,0,0,0,0,0.6249999999999999,0.3862660944206011,1,1,0.5444444444444444,0.46511627906976744,0.0,0.5,4,3,4,11,Campeões
Graduation,Alone,0.25974072354558764,1,0,0.9292929292929294,0.0020093770931011385,0.04522613065326633,0.007536231884057971,0.007722007722007722,0.045627376425855515,0.03314917127071823,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0,0,0,0,0,0,0,0.4821428571428571,0.5436337625178833,1,1,0.018253968253968255,0.11627906976744186,0.0,0.14285714285714285,1,1,1,3,Inativos
Postgraduate,Partner,0.28437377236527267,2,0,0.38383838383838387,0.007367716008037508,0.0,0.002898550724637681,0.0,0.0,0.0027624309392265192,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.4,0,0,0,0,0,0,0,0.4821428571428571,0.7682403433476397,2,1,0.004761904761904762,0.09302325581395349,0.0,0.125,3,1,1,5,Em risco
Graduation,Partner,0.1629941787793293,1,0,0.7474747474747475,0.0020093770931011385,0.03015075376884422,0.002898550724637681,0.0,0.0076045627376425855,0.016574585635359115,0.06666666666666667,0.0,0.0,0.23076923076923078,0.35000000000000003,0,0,0,0,0,0,0,0.1964285714285714,0.32474964234620973,1,1,0.006746031746031746,0.09302325581395349,0.0,0.0,2,1,1,4,Em risco
Graduation,Alone,0.2293757365808364,0,0,0.14141414141414144,0.028801071667782986,0.06030150753768844,0.05565217391304347,0.30115830115830117,0.1520912547528517,0.15193370165745856,0.2,0.14814814814814814,0.03571428571428571,0.46153846153846156,0.35000000000000003,0,0,0,0,0,0,0,0.7499999999999999,0.8068669527896999,0,0,0.12658730158730158,0.32558139534883723,0.0,0.5714285714285714,4,2,2,8,Leais
Undergraduate,Partner,0.30318560051426735,2,1,0.9494949494949496,0.04889484259879437,0.01507537688442211,0.05217391304347826,0.04633204633204634,0.0038022813688212928,0.08839779005524862,0.4666666666666667,0.14814814814814814,0.03571428571428571,0.3076923076923077,0.4,0,0,0,0,0,0,0,0.4107142857142857,0.9670958512160235,3,1,0.08174603174603173,0.37209302325581395,0.0,0.5,1,3,2,6,Potencial
Postgraduate,Alone,0.3072479554301632,1,0,0.33333333333333337,0.008037508372404554,0.0,0.0005797101449275362,0.0,0.0,0.016574585635359115,0.06666666666666667,0.0,0.03571428571428571,0.15384615384615385,0.15000000000000002,0,0,0,0,0,0,0,0.2678571428571428,0.13018597997138848,1,1,0.005555555555555556,0.09302325581395349,0.0,0.0,3,1,1,5,Em risco
Graduation,Alone,0.07602407056890825,1,0,0.32323232323232326,0.0026791694574681848,0.035175879396984924,0.004057971014492754,0.02316602316602317,0.015209125475285171,0.03591160220994475,0.2,0.037037037037037035,0.07142857142857142,0.15384615384615385,0.25,0,0,0,0,0,0,0,0.4464285714285714,0.5865522174535052,1,1,0.014285714285714287,0.18604651162790697,0.0,0.2,3,2,1,6,Potencial
Postgraduate,Partner,0.37556694403771296,0,1,0.11111111111111112,0.2103148024112525,0.05527638190954774,0.03072463768115942,0.015444015444015444,0.011406844106463879,0.29558011049723754,0.2,0.25925925925925924,0.10714285714285714,0.3076923076923077,0.35000000000000003,0,1,0,0,0,0,1,0.4999999999999999,0.36623748211731044,1,1,0.19325396825396826,0.3953488372093023,0.25,1.0,4,3,3,10,Campeões
Graduation,Partner,0.5504356987250455,0,1,0.787878787878788,0.3824514400535834,0.25125628140703515,0.08231884057971015,0.1274131274131274,0.19011406844106463,0.43922651933701656,0.26666666666666666,0.14814814814814814,0.17857142857142855,1.0,0.1,0,0,0,0,0,0,0,0.6428571428571429,0.904148783977111,1,1,0.39682539682539686,0.6046511627906976,0.0,2.0,1,4,3,8,Leais
Graduation,Partner,0.33117567229741796,0,1,0.5656565656565657,0.04688546550569323,0.0,0.006376811594202898,0.007722007722007722,0.030418250950570342,0.06353591160220995,0.06666666666666667,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.30000000000000004,0,0,0,0,0,0,0,0.8392857142857143,0.955650929899857,1,1,0.04325396825396825,0.16279069767441862,0.0,0.3333333333333333,2,1,2,5,Em risco
Postgraduate,Alone,0.7315274454483768,1,1,0.5757575757575758,0.580040187541862,0.10552763819095477,0.08753623188405797,0.10810810810810811,0.07984790874524715,0.23756906077348067,0.2,0.07407407407407407,0.07142857142857142,0.9230769230769231,0.25,0,0,0,0,0,0,0,0.4999999999999999,0.5965665236051505,2,1,0.4634920634920635,0.4418604651162791,0.0,0.4,2,3,4,9,Leais
Graduation,Partner,0.7907753294525195,0,0,0.07070707070707072,0.39785666443402545,0.6733668341708543,0.45565217391304347,0.1274131274131274,0.5095057034220533,0.1574585635359116,0.0,0.18518518518518517,0.21428571428571427,0.6153846153846154,0.05,0,0,1,0,0,0,0,0.3035714285714285,0.2532188841201721,0,0,0.6876984126984127,0.4418604651162791,0.25,5.0,4,3,4,11,Campeões
Postgraduate,Partner,0.5425609799650012,1,0,0.0,0.09377093101138646,0.020100502512562814,0.03536231884057971,0.0,0.049429657794676805,0.011049723756906077,0.13333333333333333,0.1111111111111111,0.03571428571428571,0.46153846153846156,0.2,0,0,0,0,0,0,0,0.3035714285714285,0.28898426323319093,1,1,0.08611111111111111,0.27906976744186046,0.0,0.75,4,2,2,8,Leais
Graduation,Alone,0.6478607906860469,0,0,0.6666666666666667,0.2511721366376423,0.7638190954773869,0.19420289855072465,0.3590733590733591,0.34600760456273766,0.22375690607734805,0.06666666666666667,0.18518518518518517,0.14285714285714285,0.46153846153846156,0.1,0,0,0,0,0,0,0,0.0535714285714286,0.0801144492131618,0,0,0.44523809523809527,0.37209302325581395,0.0,2.5,2,3,4,9,Leais
Postgraduate,Partner,0.440002142780615,0,0,0.8686868686868687,0.0683188211654387,0.04522613065326633,0.03652173913043478,0.007722007722007722,0.034220532319391636,0.06629834254143646,0.06666666666666667,0.14814814814814814,0.03571428571428571,0.3076923076923077,0.30000000000000004,0,0,0,0,0,0,0,0.8928571428571427,0.6251788268955654,0,0,0.08095238095238094,0.23255813953488372,0.0,0.6666666666666666,1,2,2,5,Em risco
Postgraduate,Partner,0.6164690546766186,0,1,0.8080808080808082,0.37106496985934356,0.17587939698492464,0.06550724637681159,0.0,0.026615969581749048,0.2154696132596685,0.2,0.18518518518518517,0.10714285714285714,0.9230769230769231,0.15000000000000002,0,0,0,0,0,0,0,0.4999999999999999,0.17739628040057287,1,1,0.3103174603174603,0.5348837209302325,0.0,1.6666666666666667,1,4,3,8,Leais
Postgraduate,Partner,0.5977643655583729,0,0,0.5656565656565657,0.6155391828533154,0.0,0.2927536231884058,0.38223938223938225,0.11406844106463879,0.12430939226519336,0.06666666666666667,0.14814814814814814,0.3214285714285714,0.7692307692307693,0.1,0,0,0,0,0,0,0,0.0892857142857143,0.3805436337625183,0,0,0.6321428571428571,0.5581395348837209,0.0,2.0,2,4,4,10,Campeões
Graduation,Partner,0.3758258633620228,1,1,0.18181818181818182,0.06430006697923643,0.005025125628140704,0.02434782608695652,0.04633204633204634,0.011406844106463879,0.08839779005524862,0.26666666666666666,0.1111111111111111,0.03571428571428571,0.3076923076923077,0.4,0,0,0,0,0,0,0,0.4464285714285714,0.9327610872675258,2,1,0.07182539682539682,0.27906976744186046,0.0,0.375,4,2,2,8,Leais
Graduation,Partner,0.12155815863719152,1,0,0.5151515151515152,0.003348961821835231,0.010050251256281407,0.00927536231884058,0.011583011583011584,0.0076045627376425855,0.052486187845303865,0.13333333333333333,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.4,0,0,0,0,0,0,1,0.2142857142857143,0.9542203147353367,1,1,0.016666666666666666,0.13953488372093023,0.0,0.125,2,1,1,4,Em risco
Graduation,Alone,0.19385021963501303,1,0,0.7171717171717172,0.0013395847287340924,0.0,0.003478260869565217,0.03088803088803089,0.022813688212927757,0.013812154696132596,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0,0,0,0,0,0,0,0.1607142857142857,0.7896995708154515,1,1,0.00873015873015873,0.11627906976744186,0.0,0.14285714285714285,2,1,1,4,Em risco
Undergraduate,Partner,0.11414770901039248,1,0,0.7171717171717172,0.004018754186202277,0.020100502512562814,0.005217391304347826,0.02316602316602317,0.13688212927756654,0.09668508287292818,0.26666666666666666,0.07407407407407407,0.07142857142857142,0.23076923076923078,0.35000000000000003,0,0,0,0,0,0,1,0.2857142857142857,0.8540772532188843,1,1,0.036111111111111115,0.2558139534883721,0.0,0.2857142857142857,2,2,2,6,Potencial
Undergraduate,Alone,0.2648566122638477,1,1,0.8080808080808082,0.015405224380442062,0.005025125628140704,0.014492753623188406,0.0,0.030418250950570342,0.019337016574585635,0.26666666666666666,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.30000000000000004,0,0,0,0,0,0,0,0.7142857142857143,0.6623748211731044,2,1,0.023412698412698413,0.23255813953488372,0.0,0.3333333333333333,1,2,1,4,Em risco
Graduation,Partner,0.6566372629548944,0,0,0.020202020202020204,0.4085733422638982,0.5276381909547738,0.07246376811594203,0.528957528957529,0.1596958174904943,0.058011049723756904,0.06666666666666667,0.3333333333333333,0.14285714285714285,0.6923076923076923,0.25,0,0,0,0,0,0,0,0.5535714285714285,0.9155937052932765,0,0,0.4107142857142857,0.5348837209302325,0.0,1.8,4,4,3,11,Campeões
Graduation,Alone,0.3628709688939681,1,1,0.8383838383838385,0.044876088412592094,0.02512562814070352,0.03536231884057971,0.011583011583011584,0.030418250950570342,0.052486187845303865,0.3333333333333333,0.07407407407407407,0.03571428571428571,0.38461538461538464,0.25,0,0,0,0,0,0,0,0.3928571428571428,0.4549356223175973,2,1,0.0626984126984127,0.3023255813953488,0.0,0.4,1,2,2,5,Em risco
Graduation,Partner,0.25692832398842896,0,0,0.29292929292929293,0.043536503683858,0.18090452261306533,0.04289855072463768,0.14671814671814673,0.07604562737642585,0.30386740331491713,0.06666666666666667,0.18518518518518517,0.03571428571428571,0.3076923076923077,0.35000000000000003,0,0,0,0,0,0,0,0.6428571428571429,0.6795422031473537,0,0,0.13412698412698412,0.2558139534883721,0.0,0.7142857142857143,3,2,2,7,Potencial
Postgraduate,Alone,0.48025963358451484,1,2,0.11111111111111112,0.2786336235766912,0.0,0.015072463768115942,0.0,0.0,0.011049723756906077,0.6,0.2222222222222222,0.10714285714285714,0.46153846153846156,0.35000000000000003,0,1,0,0,0,0,1,0.7321428571428571,0.35765379113018625,3,1,0.17500000000000002,0.5581395348837209,0.25,0.8571428571428571,4,4,3,11,Campeões
Graduation,Partner,0.41316381557801507,1,1,0.5555555555555556,0.015405224380442062,0.0,0.006376811594202898,0.011583011583011584,0.0076045627376425855,0.0055248618784530384,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.30000000000000004,0,0,0,0,0,0,0,0.5535714285714285,0.028612303290414864,2,1,0.014285714285714287,0.11627906976744186,0.0,0.16666666666666666,2,1,1,4,Em risco
Postgraduate,Alone,0.22751866004785543,1,0,0.19191919191919193,0.012726054922973878,0.01507537688442211,0.015072463768115942,0.03861003861003861,0.034220532319391636,0.008287292817679558,0.2,0.07407407407407407,0.0,0.3076923076923077,0.4,0,0,0,0,0,0,1,0.4285714285714285,0.955650929899857,1,1,0.025793650793650792,0.20930232558139533,0.0,0.25,4,2,2,8,Leais
Postgraduate,Alone,0.5721045676940109,1,1,0.010101010101010102,0.10381781647689216,0.035175879396984924,0.0463768115942029,0.0501930501930502,0.026615969581749048,0.027624309392265192,0.2,0.18518518518518517,0.03571428571428571,0.38461538461538464,0.30000000000000004,0,0,0,0,0,0,0,0.4464285714285714,0.04291845493562274,2,1,0.10595238095238096,0.32558139534883723,0.0,0.8333333333333334,4,2,2,8,Leais
Postgraduate,Partner,0.2555355165886933,1,0,0.19191919191919193,0.009377093101138647,0.0,0.013913043478260868,0.011583011583011584,0.011406844106463879,0.0055248618784530384,0.06666666666666667,0.1111111111111111,0.0,0.15384615384615385,0.45,0,0,0,0,0,0,0,0.3928571428571428,0.5550786838340489,1,1,0.01626984126984127,0.13953488372093023,0.0,0.3333333333333333,4,1,1,6,Potencial
Graduation,Partner,0.4348683975572301,0,2,0.2828282828282829,0.2478231748158071,0.04522613065326633,0.05333333333333333,0.02316602316602317,0.034220532319391636,0.011049723756906077,0.2,0.25925925925925924,0.03571428571428571,0.6153846153846154,0.35000000000000003,0,0,0,0,0,0,0,0.5892857142857143,0.8869814020028617,2,1,0.19246031746031747,0.4418604651162791,0.0,1.0,3,3,3,9,Leais
Undergraduate,Alone,0.19540373558087212,1,0,0.7676767676767677,0.0026791694574681848,0.11055276381909548,0.006376811594202898,0.011583011583011584,0.026615969581749048,0.08839779005524862,0.13333333333333333,0.1111111111111111,0.0,0.23076923076923078,0.4,0,0,0,0,0,0,1,0.25,0.8426323319027187,1,1,0.029365079365079365,0.18604651162790697,0.0,0.375,1,2,2,5,Em risco
Graduation,Partner,0.4654119495732295,0,1,0.5050505050505051,0.2726054922973878,0.2663316582914573,0.1281159420289855,0.22393822393822393,0.5703422053231939,0.0718232044198895,0.26666666666666666,0.14814814814814814,0.10714285714285714,0.46153846153846156,0.2,0,0,0,0,0,0,0,0.3571428571428571,0.8540772532188843,1,1,0.3611111111111111,0.3953488372093023,0.0,1.0,2,3,3,8,Leais
Postgraduate,Partner,0.5779704296275132,0,1,0.010101010101010102,0.8037508372404555,0.0,0.11826086956521739,0.14671814671814673,0.11026615969581749,0.03867403314917127,0.2,0.4074074074074074,0.3214285714285714,0.9230769230769231,0.30000000000000004,0,0,0,1,0,0,0,0.7321428571428571,0.65236051502146,1,1,0.5873015873015873,0.813953488372093,0.25,1.8333333333333333,4,4,4,12,Campeões
Graduation,Alone,0.4034945180529267,1,0,0.9090909090909092,0.056932350971198926,0.22110552763819097,0.03130434782608696,0.3938223938223938,0.2965779467680608,0.016574585635359115,0.2,0.18518518518518517,0.03571428571428571,0.5384615384615385,0.35000000000000003,0,0,0,0,0,0,0,0.1607142857142857,0.9670958512160235,1,1,0.14444444444444446,0.37209302325581395,0.0,0.7142857142857143,1,3,2,6,Potencial
